Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,Active_Listing_Count__c,Planned_Listing_Count__c,Page_URL__c,Page_Ranking__c,Page_Views__c,Page_Price__c,Page_Observation__c,Page_Notes__c,Avg_Time_On_Page__c,Unique_Page_Title__c,Unique_Page_Views__c,Last_Updated__c,Status__c,PreviewYears_Page_View__c,Page_View_2005_2006__c,Page_View_2006_2007__c,Page_View_2007_2008__c,Page_View_2008_2009__c,Page_View_2009_2010__c,Page_View_2010_2011__c,Page_View_2012_2013__c,Page_View_2011_2012__c,Page_View_2013_2014__c,Page_View_2014_2015__c,Old_URL__c,Page_View_2015_2016__c,Page_View_Nov_22nd_2016_Mar_21_212017__c,Page_View_2016_2017__c
a0640000002jx9VAAQ,00540000000sI3HAAU,0,Norman A Niles at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Transportation/Roundabouts/Norman_A_Niles/,495,294,480,Available,,56.7,Norman A Niles at Totally Barbados,,11/5/2015 0:00,,,,186,132,153,210,280,140,233,174,294,,,,
a0640000002jx9WAAQ,00540000000sI3HAAU,0,Port St.Charles at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:09,00540000002mQ18AAE,7/1/2017 22:54,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/West_Coast_Beaches/27.htm,853,38,480,Available,,46.63,Port St.Charles at Totally Barbados,,11/5/2015 0:00,,,,129,76,57,54,70,67,75,27,38,,,,
a0640000002jx9XAAQ,00540000000sI3HAAU,0,Six Men's Bay at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:14,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/West_Coast_Beaches/868.htm,738,92,480,Available,,45.96,Six Mens Bay at Totally Barbados,,11/5/2015 0:00,,,,109,70,41,48,153,52,105,41,92,,,,
a0640000002jx9ZAAQ,00540000000sI3HAAU,0,Austin Husbands at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Austin_Husbands/,485,306,480,Available,,106.75,Austin Husbands at Totally Barbados,,11/5/2015 0:00,,,,92,139,147,159,160,145,214,160,306,,,,
a0640000002jx9aAAA,00540000000sI3HAAU,0,Catamaran Sailing at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Sailing/5831.htm,248,959,480,Available,,66.02,Catamaran Sailing at Totally Barbados,,11/5/2015 0:00,,,,,45,74,83,129,103,165,323,959,,,,
a0640000002jx9bAAA,00540000000sI3HAAU,0,Barbados Photographers and Video Listings and Businesses at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Service_Listings/Photographers_and_Video_Listings/,633,169,480,Local Listings,,62.42,Barbados Photographers and Video Listings and Businesses at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,60,64,173,115,249,216,354,46,169,,,,
a0640000002jx9dAAA,00540000000sI3HAAU,0,Barbados Business Support and Secretarial Services at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Barbados_Business_Support_and_Secretarial_Services/,570,208,480,Available,"New page as of October 27th, 2009 - deleted Secretarial Services.",91.7,Barbados Business Support and Secretarial Services at Totally Barbados,,11/5/2015 0:00,,,,,,,146,98,121,162,110,208,,,,
a0640000002jx9eAAA,00540000000sI3HAAU,0,Mount Hillaby at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Towns_and_Places_of_Interest/830.htm,741,90,480,Available,,90.57,Mount Hillaby at Totally Barbados,,11/5/2015 0:00,,,,307,212,99,62,92,33,87,32,90,,,,
a0640000002jx9fAAA,00540000000sI3HAAU,0,River Bay at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:12,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/North_Coast_Beaches/52.htm,735,94,480,Available,,86.55,River Bay at Totally Barbados,,11/5/2015 0:00,,,,174,123,121,126,182,113,179,43,94,,,,
a0640000002jx9gAAA,00540000000sI3HAAU,0,Inch Marlow Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:03,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/South_Coast_Beaches/41.htm,571,208,480,Available,,64.92,Inch Marlow Beach at Totally Barbados,,11/5/2015 0:00,,,,223,157,112,88,156,154,189,79,208,,,,
a0640000002jx9hAAA,00540000000sI3HAAU,0,Long Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:04,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/South_Coast_Beaches/59.htm,848,40,480,Available,,51.94,Long Beach at Totally Barbados,,11/5/2015 0:00,,,,82,80,40,39,49,29,60,21,40,,,,
a0640000002jx9iAAA,00540000000sI3HAAU,0,Fencing at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Fencing/,697,120,480,Available,,94.34,Fencing at Totally Barbados,,11/5/2015 0:00,,,4,101,78,104,107,115,94,140,70,120,,,,
a0640000002jx9kAAA,00540000000sI3HAAU,0,Barbados Wreck Diving at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Scuba_Diving/3572.htm,753,84,480,Available,,96.23,Barbados Wreck Diving at Totally Barbados,,11/5/2015 0:00,,,,187,96,79,77,135,82,73,28,84,,,,
a0640000002jx9lAAA,00540000000sI3HAAU,0,St.Lawrence Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:15,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/South_Coast_Beaches/49.htm,842,45,480,Available,,72.75,St.Lawrence Beach at Totally Barbados,,11/5/2015 0:00,,,,138,92,51,45,49,40,75,20,45,,,,
a0640000002jx9mAAA,00540000000sI3HAAU,0,International Business Articles at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Resource_Library/Business_Articles/International_Business_Articles/,924,10,10,Available,,42.97,International Business Articles at Totally Barbados,,11/5/2015 0:00,,,,33,84,76,42,31,33,19,19,10,,,,
a0640000002jx9nAAA,00540000000sI3HAAU,0,Barbados Landcapes at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Landscape_Photos/2614.html,933,8,10,Available,,42.19,Barbados Landcapes at Totally Barbados,,11/5/2015 0:00,,,,95,84,65,48,26,24,19,7,8,,,,
a0640000002jx9oAAA,00540000000sI3HAAU,0,The Middle of Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Parishes/3772.htm,831,49,10,Available,,54.74,The Middle of Barbados at Totally Barbados,,11/5/2015 0:00,,,,96,81,79,55,57,38,35,24,49,,,,
a0640000002jx9pAAA,00540000000sI3HAAU,0,Sagicor at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Resource_Library/Business_Articles/Business_Barbados_Success_Stories/Sagicor/,785,71,480,Available,,102.49,Sagicor at Totally Barbados,,11/5/2015 0:00,,,,41,76,62,75,74,51,61,46,71,,,,
a0640000002jx9qAAA,00540000000sI3HAAU,0,Phil Als and Randal Valdez at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Phil_Als_and_Randal_Valdez/,555,224,480,Available,,85.1,Phil Als and Randal Valdez at Totally Barbados,,11/5/2015 0:00,,,,64,75,90,62,76,39,84,84,224,,,,
a0640000002jx9rAAA,00540000000sI3HAAU,0,Historic Open House Tours at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,2/4/2016 17:17,00540000002mQ18AAE,2/4/2016 17:17,0,0,https://www.totallybarbados.com/barbados/Travel/Sightseeing/Tourist_Attractions/Historic_Open_House_Tours/,649,155,480,Available,"If this page is sold, all other open house year pages will also be included for the same $600 price.",113.74,Historic Open House Tours at Totally Barbados,,11/5/2015 0:00,,,,262,164,447,617,664,446,281,205,155,,,,
a0640000002jx9sAAA,00540000000sI3HAAU,0,Harold Shepherd at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Harold_Shepherd/,791,67,480,Available,,81.73,Harold Shepherd at Totally Barbados,,11/5/2015 0:00,,,,55,80,93,78,79,43,86,27,67,,,,
a0640000002jx9tAAA,00540000000sI3HAAU,0,Paul Norville at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Paul_Norville/,634,169,480,Available,,83.76,Paul Norville at Totally Barbados,,11/5/2015 0:00,,,,58,114,119,107,79,53,71,71,169,,,,
a0640000002jx9uAAA,00540000000sI3HAAU,0,Irving Burgie at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Irving_Burgie/,423,388,480,Available,,119.84,Irving Burgie at Totally Barbados,,11/5/2015 0:00,,,,68,113,123,210,282,200,295,194,388,,,,
a0640000002jx9vAAA,00540000000sI3HAAU,0,Dr Haresh Gopwani at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 16:30,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Dr_Haresh_Gopwani/,288,775,480,Available,,117.21,Dr Haresh Gopwani at Totally Barbados,,11/5/2015 0:00,,,,94,128,114,92,157,256,228,303,775,,,,
a0640000002jx9wAAA,00540000000sI3HAAU,0,Harrison College at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/16/2017 1:20,00540000002mQ18AAE,5/6/2017 19:25,0,0,https://www.totallybarbados.com/articles/education-and-training/education/harrison-college/,275,814,480,Available,,92.65,Harrison College at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,58,166,215,391,377,505,375,814,,,,
a0640000002jx9xAAA,00540000000sI3HAAU,0,Barbados Radio Stations at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/News_and_Media/1186.htm,623,172,480,Available,,71.68,Barbados Radio Stations at Totally Barbados,,11/5/2015 0:00,,,,449,300,566,397,153,97,84,82,172,,,,
a0640000002jx9yAAA,00540000000sI3HAAU,0,Silver Rock Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:14,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/South_Coast_Beaches/47.htm,542,234,480,Available,,66.98,Silver Rock Beach at Totally Barbados,,11/5/2015 0:00,,,,170,117,61,49,152,226,176,82,234,,,,
a0640000002jx9zAAA,00540000000sI3HAAU,0,Everton Weekes at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Transportation/Roundabouts/Everton_Weekes/,483,311,480,Available,,75.67,Everton Weekes at Totally Barbados,,11/5/2015 0:00,,,5,202,113,85,172,171,132,176,146,311,,,,
a0640000002jxA0AAI,00540000000sI3HAAU,0,Barbados trees and landscapes at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Landscape_Photos/2598.html,949,4,10,Available,,32.84,Barbados trees and landscapes at Totally Barbados,,11/5/2015 0:00,,,,113,84,72,31,19,12,12,5,4,,,,
a0640000002jxA1AAI,00540000000sI3HAAU,0,1807 - 1966 - Barbados From Emancipation to Independence at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/20/2015 21:47,00540000002mQ18AAE,11/20/2015 21:47,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/History/1184.htm,391,449,480,Available,,54.79,Historic Bridgetown Barbados at Totally Barbados,,11/20/2015 0:00,Completed - Content Rewritten,,,108,66,63,139,135,227,254,194,449,,,,
a0640000002jxA2AAI,00540000000sI3HAAU,0,1637 - 1702 - From Tobacco to Sugar; From White Servants to Black Slaves at TB,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/History/3591.htm,951,0,480,Available,,101.7,Bridgetown Barbados at Totally Barbados,,11/5/2015 0:00,,,,99,65,63,54,77,607,306,481,0,,,,
a0640000002jxA3AAI,00540000000sI3HAAU,0,Sam Lord's Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/18/2017 0:35,00540000002mQ18AAE,5/6/2017 18:26,1,0,https://www.totallybarbados.com/articles/beaches/east-coast-beaches/sam-lords-beach/,635,168,480,Available,,72.76,Sam Lords Beach at Totally Barbados,,11/5/2015 0:00,,,,182,130,136,259,259,177,213,106,168,,,,
a0640000002jxA6AAI,00540000000sI3HAAU,0,On the East Coast of Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Landscape_Photos/2597.html,892,22,480,Available,,35.3,On the East Coast of Barbados at Totally Barbados,,11/5/2015 0:00,,,,145,96,76,230,139,68,108,16,22,,,,
a0640000002jxA7AAI,00540000000sI3HAAU,0,Drax Hall at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Sightseeing/Tourist_Attractions/Drax_Hall/,754,84,480,Available,,60.29,Drax Hall at Totally Barbados,,11/5/2015 0:00,,,,100,90,84,96,78,81,141,45,84,,,,
a0640000002jxA8AAI,00540000000sI3HAAU,0,Fustic House at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Sightseeing/Tourist_Attractions/Fustic_House/,714,111,480,Available,,66.41,Fustic House at Totally Barbados,,11/5/2015 0:00,,,,87,112,126,155,186,167,183,71,111,,,,
a0640000002jxA9AAI,00540000000sI3HAAU,0,Cool Jazz at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/Cool_Jazz/,823,53,10,Available,,41.37,Cool Jazz at Totally Barbados,,11/5/2015 0:00,,,,97,105,68,60,59,41,47,39,53,,,,
a0640000002jxAAAAY,00540000000sI3HAAU,0,Jeffrey Wilkinson at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Jeffrey_Wilkinson/,794,66,10,Available,,63.51,Jeffrey Wilkinson at Totally Barbados,,11/5/2015 0:00,,,,42,112,92,69,54,29,38,27,66,,,,
a0640000002jxABAAY,00540000000sI3HAAU,0,Tennis at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Tennis/,440,365,480,Available,,97.02,Tennis at Totally Barbados,,11/5/2015 0:00,,,,55,109,124,202,270,208,295,131,365,,,,
a0640000002jxACAAY,00540000000sI3HAAU,0,Sir George A O Alleyne at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Sir_George_A_O_Alleyne/,836,47,480,Available,,115.17,Sir George A O Alleyne at Totally Barbados,,11/5/2015 0:00,,,,71,124,109,95,94,40,75,19,47,,,,
a0640000002jxADAAY,00540000000sI3HAAU,0,Wedding Caterers at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,2/7/2016 0:19,00540000002mQ18AAE,7/2/2017 2:00,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Barbados_Weddings/Wedding_Caterers/,546,231,480,Available,,70.99,Wedding Caterers at Totally Barbados,,11/5/2015 0:00,,,,,82,132,219,307,168,329,92,231,,,,
a0640000002jxAFAAY,00540000000sI3HAAU,0,Barbados Communication Listings and Businesses at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Business_Listings/Communication_Listings/,786,71,480,Local Listings,,81,Barbados Communication Listings and Businesses at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,90,56,123,120,136,45,79,30,71,,,,
a0640000002jxAGAAY,00540000000sI3HAAU,0,National Security and Defense at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/National_Security_and_Defense/,313,673,480,Available,,91.51,National Security and Defense at Totally Barbados,,11/5/2015 0:00,,,,,131,382,384,488,470,463,197,673,,,,
a0640000002jxAHAAY,00540000000sI3HAAU,0,Scalloped Breadfruit Recipe at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/6127.htm,359,551,480,Available,,71.56,Scalloped Breadfruit Recipe at Totally Barbados,,11/5/2015 0:00,,,,,142,286,259,310,303,338,229,551,,,,
a0640000002jxAIAAY,00540000000sI3HAAU,0,Pico Tenerife at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:09,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/North_Coast_Beaches/866.htm,604,186,480,Available,,96.46,Pico Tenerife at Totally Barbados,,11/5/2015 0:00,,,,128,88,200,246,297,151,260,78,186,,,,
a0640000002jxAJAAY,00540000000sI3HAAU,0,Oistins Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:06,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/South_Coast_Beaches/44.htm,854,38,480,Available,,77.75,Oistins Beach at Totally Barbados,,11/5/2015 0:00,,,,117,62,67,133,185,72,172,20,38,,,,
a0640000002jxAKAAY,00540000000sI3HAAU,0,Reef Bowl in Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Surfing/744.htm,889,23,10,Available,,79.66,Reef Bowl in Barbados at Totally Barbados,,11/5/2015 0:00,,,,139,108,86,93,98,25,58,21,23,,,,
a0640000002jxALAAY,00540000000sI3HAAU,0,Skeetes Bay at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:15,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/East_Coast_Beaches/867.htm,855,38,480,Available,,86.25,Skeetes Bay at Totally Barbados,,11/5/2015 0:00,,,,96,69,49,68,101,48,73,26,38,,,,
a0640000002jxAMAAY,00540000000sI3HAAU,0,Lawrence Johnson at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Transportation/Roundabouts/Lawrence_Johnson/,544,233,480,Available,,56.08,Lawrence Johnson at Totally Barbados,,11/5/2015 0:00,,,4,163,97,92,136,146,101,117,102,233,,,,
a0640000002jxAPAAY,00540000000sI3HAAU,0,Economic Articles at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Resource_Library/Business_Articles/Economic_Articles/,934,8,10,Available,,60.58,Economic Articles at Totally Barbados,,11/5/2015 0:00,,,,43,65,55,68,25,26,32,15,8,,,,
a0640000002jxAQAAY,00540000000sI3HAAU,0,Business References at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Resource_Library/Business_References/,897,20,10,Available,,35.4,Business References at Totally Barbados,,11/5/2015 0:00,,,,129,84,57,106,37,33,41,13,20,,,,
a0640000002jxASAAY,00540000000sI3HAAU,0,Tyrol Cot at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Sightseeing/Tourist_Attractions/Tyrol_Cot/,558,219,480,Available,,85.22,Tyrol Cot at Totally Barbados,,11/5/2015 0:00,,,,132,120,172,267,225,143,246,121,219,,,,
a0640000002jxAWAAY,00540000000sI3HAAU,0,Learn to Surf in Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Surfing/5822.htm,860,35,480,Available,,59.8,Learn to Surf in Barbados at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,81,31,31,56,44,100,30,35,,,,
a0640000002jxAXAAY,00540000000sI3HAAU,0,Barbados Technology Related Listings and Businesses at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Business_Listings/Technology_Related_Listings/,664,139,480,Local Listings,,52.87,Barbados Technology Related Listings and Businesses at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,68,68,103,125,92,89,88,50,139,,,,
